id,session_id,message,response,chats,human_agent,intent,reason,created_at
224,t0e7hg6s5cii8712mv3zf5ne7pvistm0,I am disabled and need help with my bins.,"If you are disabled and need assistance with your bins, please fill in an online form on MySouthend to request an assisted collection. You can create an account on MySouthend and fill in a short form to ask for help. MySouthend will help you track the progress of your request. Here is the link to the online form: 😁 (https://tinyurl.com/ylxm5rg6)",1,False,1,,2024-01-20 14:50:24.437187+00:00
225,dw4bhdehdow6i835afn5g9munr9ci3ae,Hi,Hello! How can I assist you today?,1,False,1,,2024-01-20 14:50:24.437187+00:00
226,dw4bhdehdow6i835afn5g9munr9ci3ae,"How do i pay my council tax ? #BREAK#
 Can i set up a dd instead?","You can pay your council tax online using a credit or debit card. Just visit this link: 😁 (https://tinyurl.com/yrm6ygk5). You can also pay over the phone by calling the 24-hour automated payment line on 08702 406650. #BREAK#
 Yes, you can set up a direct debit to spread your council tax payments from April until March. You can choose one of the following dates as your monthly payment date: 1st, 10th, 20th, or 25th. To set up a direct debit, please visit this link: 😁 (https://tinyurl.com/yvnrqrxr).",1,False,2,,2024-01-20 14:50:24.437187+00:00
227,dw4bhdehdow6i835afn5g9munr9ci3ae,"How do i apply for council tax reduction, my bill is to much for me.","I'm sorry to hear that. To apply for a council tax reduction, you will need to contact a member of the team on 01702 215001 during office hours (8:45am to 5:00pm Monday to Thursday, 8:45am to 4:45pm Friday). They will be able to provide you with the necessary information and guide you through the application process.",1,False,1,,2024-01-20 14:50:24.437187+00:00
228,7ulmi6izcoh936h93ydz81sh5kai8l0c,How do i apply for a council tax reduction ?,"You can apply for a council tax reduction by visiting the Southend-on-Sea council website and selecting the ""Council Tax"" option from the left-hand menu. You can find more information and apply online at 😁 (https://my.southend.gov.uk/).",1,False,1,,2024-01-20 14:50:24.437187+00:00
229,7ulmi6izcoh936h93ydz81sh5kai8l0c,Thanks a lot.,"You're welcome! If you have any more questions, feel free to ask.",1,False,1,,2024-01-20 14:50:24.437187+00:00
230,2h71xv3blpqeowmxyv9wz7g94yru9q9o,My request to reduce my council tax bill was rejected. How do i appeal this decision ?,"If your request to reduce your council tax bill was rejected and you are not satisfied with the decision, you can appeal the decision. You must write and ask for an appeal within 1 month from the date of the letter confirming the original decision. For more information on how to appeal, please visit 😁 (http://www.voa.gov.uk/).",1,False,1,,2024-01-20 14:50:24.437187+00:00
231,h3na9vixcht5177ae6p0kq7cxfw9atvi,What types of council tax discounts are available?,"You can apply for a council tax discount for various circumstances such as empty and unfurnished property, second adult rebate, and discounts for occupied annexes. For more information and to apply, please visit https://my.southend.gov.uk/ and select 'Council Tax' from the menu.",1,False,1,,2024-01-20 14:50:24.437187+00:00
232,h3na9vixcht5177ae6p0kq7cxfw9atvi,I am a single man aged 22 living on my own. Can i get a discount ?,"Yes, as a single person living on your own, you may be eligible for a Single Person Discount on your council tax. This discount can vary depending on your local authority, so I recommend contacting your local council or visiting their website for more information on how to apply.",1,False,1,,2024-01-20 14:50:24.437187+00:00
233,okb24q914gr1pk5fs6bqy8g355hwdmtg,"I am a single man aged 22 living on my own. Can i get a discount on my council tax? #BREAK#
 Thanks how do i contact in relation to this discount?","Yes, as a single person living on your own, you may be eligible for a Single Person Discount on your council tax. This discount can vary depending on the local authority, but it is typically around 25%. You should contact the council to apply for the discount and provide the necessary documentation. #BREAK#
 You can contact the council regarding the Single Person Discount on your council tax by visiting their website or calling their customer service hotline. The contact information can usually be found on the council's website or on your council tax bill.",1,False,2,,2024-01-20 14:50:24.437187+00:00
234,okb24q914gr1pk5fs6bqy8g355hwdmtg,Do you have an online link I can follow?,You can visit the Southend-on-Sea City Council website for more information and to contact them regarding the Single Person Discount on your council tax. Here is the 😁 (https://www.southend.gov.uk/) to their website.,1,False,1,,2024-01-20 14:50:24.437187+00:00
235,sjvao2sk07bsmfy06re90r9zndxre7ls,"I am a single man aged 22 living on my own. Can i get a discount on my council tax? #BREAK#
 How do i apply ?","Yes, as a single person living on your own, you may be eligible for a Single Person Discount on your council tax. This discount can vary depending on the local authority, but it is typically around 25%. You should contact the council to apply for the discount and provide the necessary documentation. #BREAK#
 You can apply for a Single Person Discount on your council tax by contacting the council directly. They will provide you with the necessary application form and guide you through the process. You may also be able to apply online through the council's website. Make sure to have the required documentation, such as proof of residency and identification, ready when applying.",1,False,2,,2024-01-20 14:50:24.437187+00:00
236,sjvao2sk07bsmfy06re90r9zndxre7ls,I want to apply for this discount,"To apply for the Single Person Discount on your council tax with Southend City Council, you can visit their website at 😁 (https://my.southend.gov.uk/) and select 'Council Tax' from the left-hand menu. This will guide you through the application process and help you choose the right option for you. Alternatively, you can contact Southend City Council directly for assistance with your application.",1,False,1,,2024-01-20 14:50:24.437187+00:00
237,qkcsrip1a1wwaop6u5v5xqtx0crqbqd3,"How do i pay my council tax? #BREAK#
 Can i set up a dd instead?","You can pay your council tax online using a credit or debit card. Just visit our website at 😁 (https://tinyurl.com/yrm6ygk5) to make a payment. We accept Mastercard, Visa, and Switch/Maestro. You can also pay over the phone by calling our 24-hour automated payment line at 08702 406650. #BREAK#
 Yes, you can set up a direct debit to pay your council tax. You can choose to spread your payments from April until March and select a monthly payment date of either the 1st, 10th, 20th, or 25th. To set up a direct debit, please visit 😁 (https://tinyurl.com/yvnrqrxr).",1,False,2,,2024-01-20 14:50:24.437187+00:00
238,ax50cv4y0n1p53qm2c1bk9q000ibcn23,"I'm a single man aged 22 living on my own. Can i get a discount on my council tax bill ? #BREAK#
 How do i apply ?","Yes, as a single person living on your own, you may be eligible for a Single Person Discount on your council tax bill. This discount can vary depending on the local authority, but it is typically around 25%. You should contact the council to apply for the discount and provide the necessary information to validate your application. #BREAK#
 You can apply for a Single Person Discount on your council tax bill by contacting the council directly. They will provide you with the necessary application form and guide you through the process. You may also be able to apply online through the council's website.",1,False,2,,2024-01-20 14:50:24.437187+00:00
239,ax50cv4y0n1p53qm2c1bk9q000ibcn23,Can i have the link for the online form please,"Sure, you can apply for a Single Person Discount on your council tax bill online by visiting the following link: 😁 (https://my.southend.gov.uk/)",1,False,1,,2024-01-20 14:50:24.437187+00:00
240,6vbe9a0izlvo9al6zms27g7pkvwzzdgj,What types of discount or exemptions do you offer for council tax?,"We offer various discounts and exemptions for council tax, depending on your specific circumstances. These include discounts for empty and unfurnished properties, discounts for second homes, exemptions for properties occupied only by people under 18, and discounts for certain individuals such as students and those with severe mental impairment. For more information and to apply, please visit our website at 😁 (https://my.southend.gov.uk/) and select 'Council Tax' from the menu.",1,False,1,,2024-01-20 14:50:24.437187+00:00
241,75w421qfllcm2kh9ooewdx79aqcyyrv0,"My claim for housing benefits was rejected, I want to appeal. #BREAK#
 Yes, i want more information please","You can appeal the decision regarding your housing benefits claim. You have the right to ask for a reconsideration of the decision or appeal to an independent tribunal. Please let me know if you would like more information on how to proceed with the appeal. #BREAK#
 To appeal the decision regarding your housing benefits claim, you can ask for a reconsideration of the decision or appeal to an independent tribunal. If you choose to ask for a reconsideration, you must do so within one month of the date of our decision. Once you have asked for a reconsideration, we will notify you of any changes to our original decision. If you decide to appeal to an independent tribunal, you can ask the Tribunals Service to look at your case. For more detailed information on the appeals process, you can visit the Department for Work and Pensions website.",1,False,2,,2024-01-20 14:50:24.437187+00:00
242,awxv9wh2ih3rq2lueux9ho2e3olpi21a,i want to pay my business rates.,"You can pay your business rates in several ways. You can pay online using our online payment system at 😁 (https://tinyurl.com/yrxgm5sv). Alternatively, you can pay at the bank using our bank details: Sort Code: 20-79-81, Account No: 20145904, Account Name: General. You can also set up a standing order with your bank. Please ensure you quote your Business rates account number for all payment methods.",1,False,1,,2024-01-20 14:50:24.437187+00:00
243,m3zojp6czlqczdel2ad9urmnvw3xjsgp,Tell me something about this car reg no MD21NZJ,"The car with registration number MD21NZJ is a VOLKSWAGEN. It was first registered in June 2021 and is a 2021 model. The car has a cylinder capacity of 1498 cc and emits 165 g/km of CO₂. It runs on petrol and has a Euro 6 AP emission standard. The car is currently taxed and its color is white. The vehicle type approval is M1, and it has a revenue weight of 2080 kg. The last V5C (logbook) was issued on 21 June 2021.",1,False,1,,2024-01-20 14:50:24.437187+00:00
244,9mlh40ns2e49pxnj013cl29v94xz7380,Get info on this car CE09XNS.,The car with registration number CE09XNS is a CITROEN. It was first registered in March 2009 and has a cylinder capacity of 998 cc. The car is taxed and its color is black. The last V5C (logbook) was issued on 5 August 2019.,1,False,1,,2024-01-20 14:50:24.437187+00:00
245,91ukzyjcu5e6jnumlibsek1v2cr3lfia,This abandoned vehicle reg no CEO0XNS has been parked outside my house for over month. Please come and remove it.,You can report the abandoned vehicle with registration number CEO0XNS by completing the form at this link: 😁 (https://tinyurl.com/ywzhpx23),1,False,1,,2024-01-20 14:50:24.437187+00:00
246,b4yzg0w5fhh7mrs7g01oonc8cxob35na,This abandoned vehicle reg no CE09XNS has been parked outside my house for over month. Please come and remove it.,"I'm sorry, but we cannot remove the vehicle as it has a valid road tax. If you believe the vehicle is abandoned, please provide more information or contact the local authorities for further assistance.",1,False,1,,2024-01-20 14:50:24.437187+00:00
247,kaluh0bruuozwjtvwy0sbt5ldxmg7jje,When are the bins collected on my street Cedar Close ?,"Bins on Cedar Close are collected on Thursdays for both recycling and black sacks. Garden waste is also collected on Thursdays. The first delivery of sacks was in the week commencing 13/02/2023, and the second delivery was in the week commencing 14/08/2023.",1,False,1,,2024-01-20 14:50:24.437187+00:00
248,4efcgj6ck6kqoabblapdiygs9cyju8nv,When is the rubbish collected on Chinchilla Road  ?,Rubbish is collected on Chinchilla Road on Thursdays.,1,False,1,,2024-01-20 14:50:24.437187+00:00
249,q8613a62l5m9kb28d46u3lkjjp7qioiw,My bins haven't been collected.,We apologize for the inconvenience. Please report the missed collection using our online form at 😁 (https://tinyurl.com/yp8ygdx2). You can track the progress of your report by creating an account on MySouthend.,1,False,1,,2024-01-20 14:50:24.437187+00:00
250,darpxmmjq870uf3wrxdazzjnq0c9q2g0,I am disabled and need help with my rubbish.,"If you are disabled and need assistance with your rubbish collection, please fill in an online form on MySouthend to request an assisted collection. You can create an account on MySouthend and fill in a short form to ask for help. MySouthend will help you track the progress of your request. Here is the link to create an account and fill in the form: 😁 (https://tinyurl.com/ylxm5rg6)",1,False,1,,2024-01-20 14:50:24.437187+00:00
